run_id,seed,b,social_adaptation_rate,final_mean_cooperation,final_std_cooperation_between_communities,final_mean_payoff,final_std_payoff_between_communities
7,49,1.3,0.2,0.11117087529801002,0.055737172786893836,0.8151162482362674,0.39499047572691615
8,50,1.3,0.2,0.11548744049715409,0.03679073610311262,0.8555383992961275,0.2779349262493538
9,51,1.3,0.2,0.11820659842811362,0.06603034392339935,0.8929247533980742,0.48074665211337136
10,52,1.3,0.2,0.11537655476156142,0.0693872449014599,0.8335187752689631,0.47747684182211614
11,53,1.3,0.2,0.17834224690038644,0.1343035162414177,1.2472982606540746,0.9374205000253545
12,54,1.3,0.2,0.15424574677551384,0.07091749865546404,1.1593444835291256,0.5281418922269205
13,55,1.3,0.2,0.11857357567001872,0.04735087790564834,0.8574240490444867,0.3385944606194785
14,56,1.3,0.2,0.12988478149880642,0.0835126133300198,0.9242425107974224,0.5953769776178881
15,57,1.3,0.2,0.11165253671811526,0.08724404945990023,0.795892049755355,0.6198899571489966
16,58,1.3,0.2,0.10261739806612627,0.054474086911097466,0.7888396675579525,0.4007032643679119
17,59,1.3,0.2,0.1883508345465203,0.07954110105410599,1.291215746197088,0.5145144259626825
18,60,1.3,0.2,0.07689160512689926,0.06867962560502147,0.5309131652661065,0.46941568263719397
19,61,1.3,0.2,0.14164477975069908,0.032586461416628965,1.0441086562875923,0.23143740491463624
20,62,1.3,0.2,0.09232403399070066,0.02056058434762512,0.6929250687584021,0.1414469657645476
21,63,1.3,0.2,0.12114432174942695,0.034691190247501266,0.8996862271372651,0.23529159866944244
22,64,1.3,0.2,0.10058672025686337,0.05008756567971271,0.7280167584860768,0.33365183366836165
23,65,1.3,0.2,0.12257922658104148,0.04711123726734212,0.9197905905346921,0.35138254605303076
24,66,1.3,0.2,0.10045925010607064,0.060271867276900606,0.7305871611162005,0.421700403498185
25,67,1.3,0.2,0.15871780669612606,0.05807903307797016,1.1572395227989467,0.3867162927268569
26,68,1.3,0.2,0.09640777124648094,0.03928412273626168,0.7119520851133754,0.2974581957932223
27,69,1.3,0.2,0.11000530932486408,0.04322556302727234,0.8371792170929824,0.31639359467481054
28,70,1.3,0.2,0.11627434269713761,0.07002670927909135,0.8350081755004378,0.5076904527770033
29,71,1.3,0.2,0.0961078590110848,0.05072149219724814,0.7392823570946297,0.32964282035972264
0,42,1.3,0.25,0.10271372631600058,0.047777636306910204,0.7510026999383301,0.33615308802606875
1,43,1.3,0.25,0.11505707906043425,0.07200316288630783,0.8697352487987839,0.5387595920362072
2,44,1.3,0.25,0.13276549421127734,0.05709857073098371,0.9638599820527531,0.32066616367085654
3,45,1.3,0.25,0.09555969293755195,0.03075447781037823,0.7227453189079742,0.21696956278447724
4,46,1.3,0.25,0.12460700944585881,0.07184969412481906,0.9273910982099661,0.5687993734300913
5,47,1.3,0.25,0.07581028373888986,0.014368550862915679,0.5602913778970116,0.11005772628636992
6,48,1.3,0.25,0.14195548654244308,0.03795171331495346,1.0916420289855073,0.26006622747533137
7,49,1.3,0.25,0.10973702135941225,0.03356320465014114,0.8330844159003552,0.25957298281855407
8,50,1.3,0.25,0.11064978180711926,0.07629521280094956,0.795217444321999,0.5264369176692921
9,51,1.3,0.25,0.12505087525703215,0.07828708181851299,0.9313903726919872,0.5388433282241843
10,52,1.3,0.25,0.12056345309914467,0.11398626720237964,0.875657235404071,0.8276996219964975
11,53,1.3,0.25,0.1313988569569965,0.06591850991902658,0.9696889955006235,0.4644102903721874
12,54,1.3,0.25,0.10493865179973896,0.05982493329420041,0.7724742372956349,0.41765221635425215
13,55,1.3,0.25,0.08948519842244589,0.08731459956548945,0.6663079246912993,0.6121517429257746
14,56,1.3,0.25,0.10626145630666062,0.09252390802014664,0.7820357494722027,0.6623058412859454
15,57,1.3,0.25,0.11547903225861685,0.06410997281242627,0.8605008447390887,0.455366900245086
16,58,1.3,0.25,0.06316200250450771,0.046823130006669385,0.46683447454268123,0.34942596188215275
17,59,1.3,0.25,0.11153802275001785,0.036872079355147226,0.8402001936082302,0.2737881083979862
18,60,1.3,0.25,0.0832041656788107,0.048851754891617055,0.620643075202913,0.36285196094597183
19,61,1.3,0.25,0.11936027559027898,0.05025738707093228,0.8723519520507554,0.33502001823544414
20,62,1.3,0.25,0.0808361391694725,0.019065286730116333,0.6223876432209765,0.1313803748466932
21,63,1.3,0.25,0.09863120159038814,0.023190275346181653,0.7391569410194851,0.14383457443172987
22,64,1.3,0.25,0.10814882829192798,0.05681077482530416,0.8137495235785316,0.3974990747955994
23,65,1.3,0.25,0.09324968588580204,0.02737720968188986,0.6813455605193355,0.19553402452660074
24,66,1.3,0.25,0.08370196787824769,0.043623566617330044,0.6063956156878546,0.3213781811510083
25,67,1.3,0.25,0.10942353438792748,0.013271608703845668,0.8191932063909434,0.11218804313681338
26,68,1.3,0.25,0.08644689225334387,0.03858400925420957,0.6579826613375,0.28513494685019863
27,69,1.3,0.25,0.11644405369188097,0.062293919766495086,0.8637896021192549,0.461646668106245
28,70,1.3,0.25,0.08660322956164765,0.04575341424726042,0.6223482617403588,0.31829941458627964
29,71,1.3,0.25,0.06307192817015761,0.029584045261957945,0.47704638823363055,0.21730816498177455
0,42,1.5,0.03,0.2291284990147857,0.0910901609947586,1.8536420338031276,0.6524636286435352
1,43,1.5,0.03,0.21835724927809724,0.03848555131617621,1.7862818831313572,0.29643772626425263
2,44,1.5,0.03,0.2263460435147182,0.06601079178261739,1.8439819718434176,0.5169645121162937
3,45,1.5,0.03,0.21969707417182532,0.0867241593831573,1.7309897918705341,0.6011598214032322
4,46,1.5,0.03,0.3055967962597254,0.11709431699002934,2.399066162649599,0.8398518560811528
5,47,1.5,0.03,0.25328401968761366,0.0875828152543776,2.000931944272158,0.6373623024533103
6,48,1.5,0.03,0.20071221532091096,0.08637468460109139,1.682577122153209,0.6767533751171312
7,49,1.5,0.03,0.17335133557144944,0.0772418793817068,1.3799391208096141,0.6093414685420855
8,50,1.5,0.03,0.2818214718962268,0.05459026783998978,2.2136200452164823,0.406881394996331
9,51,1.5,0.03,0.22865980844769745,0.09250146383719368,1.7894999069264865,0.7413670595882299
10,52,1.5,0.03,0.2311865910155026,0.09190904387475503,1.8777393249851488,0.6961464227166548
11,53,1.5,0.03,0.2751865808609995,0.12590039432152458,2.1928797752634965,0.8791823666226091
12,54,1.5,0.03,0.19738541182717198,0.0697755875906522,1.5993181566779497,0.6179499195009346
13,55,1.5,0.03,0.21966902233423138,0.05519189194200344,1.7473073687390273,0.3630172142181056
14,56,1.5,0.03,0.2254814201542686,0.05999041484843037,1.8538987595038012,0.5446893571807893
15,57,1.5,0.03,0.26003320619995446,0.018398288864256474,2.134501283248829,0.13246692434847762
16,58,1.5,0.03,0.23706528420654163,0.05949045357554617,1.9202201376717454,0.4789310211551019
17,59,1.5,0.03,0.2674704811515019,0.06526276890725748,2.1106120143404867,0.4821499996600178
18,60,1.5,0.03,0.15151181475725087,0.06447529938086305,1.28137336857418,0.5242456091187909
19,61,1.5,0.03,0.23297753947296043,0.032261625713617785,1.8707420676451274,0.22765663002677414
20,62,1.5,0.03,0.17327394827394826,0.04515453144815043,1.473217523217523,0.35457527755067986
21,63,1.5,0.03,0.21264378492100566,0.056072352263910615,1.744008262450255,0.42582032992236346
22,64,1.5,0.03,0.21717080720233764,0.030626395361873917,1.793645981312729,0.28945532223024717
23,65,1.5,0.03,0.23386360463492953,0.05743830648846456,1.8449186793243055,0.3784012742312941
24,66,1.5,0.03,0.22076677214316906,0.05794849683457084,1.8090391572203923,0.42762101509980976
25,67,1.5,0.03,0.24470897216584828,0.02396482579423426,1.993364404713115,0.19107240206399453
26,68,1.5,0.03,0.22740624095462808,0.057811774246618604,1.7862980030721967,0.40562848418437497
27,69,1.5,0.03,0.1745248609417815,0.045940288730359324,1.435091798701265,0.3088940311569727
28,70,1.5,0.03,0.19763974858901473,0.020177613202801533,1.584403223937795,0.14588468323907913
29,71,1.5,0.03,0.19110868777373752,0.03785970443500377,1.5610760148596676,0.31082546272448597
0,42,1.5,0.05,0.23927044006237183,0.025472249439296466,1.9258735942521645,0.22544526038888185
1,43,1.5,0.05,0.22945216392067086,0.06606565829944211,1.8225812550522023,0.4301960827760904
2,44,1.5,0.05,0.19100541359577503,0.10252357086046456,1.5203570693028523,0.7285215192843887
3,45,1.5,0.05,0.20682369230291897,0.05491679157231979,1.6718484483376497,0.38836932427202175
4,46,1.5,0.05,0.22838642365985393,0.04769881213473438,1.916373147112708,0.3952346668065068
5,47,1.5,0.05,0.18396301996350561,0.05392238366544102,1.4737115453664749,0.3649364761338993
6,48,1.5,0.05,0.21742339544513462,0.057342923240579415,1.7540170807453417,0.40049919522114985
7,49,1.5,0.05,0.22742774777404756,0.06475647308016462,1.8506300175156913,0.4966100813378097
8,50,1.5,0.05,0.24801763215596276,0.05143767910204497,1.9531061337635336,0.39695473558593025
9,51,1.5,0.05,0.20665710995470282,0.12170745809932698,1.6317322271047499,0.8388884003612136
10,52,1.5,0.05,0.24407069809069695,0.03972085175969765,1.9296725029226038,0.3049616594363341
11,53,1.5,0.05,0.2215802801849313,0.08837141326699743,1.7660368275135716,0.6554330236542787
12,54,1.5,0.05,0.18487931682927367,0.0646355752070507,1.5001250193579787,0.47165353317916636
13,55,1.5,0.05,0.24986367942113646,0.08206336040613196,1.946240907645447,0.5352010076798055
14,56,1.5,0.05,0.20605003380662607,0.08824089710478478,1.6282732955251062,0.6697035580956084
15,57,1.5,0.05,0.318522448791967,0.04406221749843982,2.4455147739549665,0.33870830732144586
16,58,1.5,0.05,0.23053014228346175,0.07474957481374707,1.814112880400674,0.5475507338319401
17,59,1.5,0.05,0.20064519918977144,0.04436513272605326,1.61253665119455,0.302607450262183
18,60,1.5,0.05,0.17060626549470365,0.07710256671289013,1.4086392467122693,0.6285034763653763
19,61,1.5,0.05,0.21014274686068518,0.02667195441871033,1.6527292456194764,0.18725054810413366
20,62,1.5,0.05,0.14209093375760043,0.04698546938320991,1.1805076096742764,0.38750909445720516
21,63,1.5,0.05,0.18466094441970024,0.020855103161653888,1.5091965077183793,0.17007281691983997
22,64,1.5,0.05,0.20973978725615883,0.0745717377447145,1.7416325953131675,0.492025041305847
23,65,1.5,0.05,0.188155800642189,0.11777092959427829,1.4654273698171156,0.81534879155149
24,66,1.5,0.05,0.17791506522065054,0.042033376827325504,1.4626403482301047,0.3298969112304592
25,67,1.5,0.05,0.18368476005364753,0.09277313156931952,1.517931518333085,0.708540060147627
26,68,1.5,0.05,0.19718988944795396,0.05880644783433606,1.6143632798471508,0.40925546352879655
27,69,1.5,0.05,0.16896933920416393,0.0643964677862399,1.3953746171112498,0.5210664874814207
28,70,1.5,0.05,0.21679730970583422,0.041424054894786566,1.6738469096677497,0.2884752797509605
29,71,1.5,0.05,0.17377514030436658,0.06356060824504763,1.4651024434919655,0.5211238105538857
0,42,1.5,0.075,0.2418041704896991,0.044191872824572515,2.0100787670030935,0.3555679774006717
1,43,1.5,0.075,0.23100042289061656,0.06979143572135568,1.820438245959216,0.48236116254828487
2,44,1.5,0.075,0.1411598776056607,0.04576966867888912,1.2134380010886034,0.3581653804704702
3,45,1.5,0.075,0.21285233977175574,0.06960957316472487,1.6975364620142552,0.5835717372130439
4,46,1.5,0.075,0.20820783268695425,0.08856352174366708,1.6590281670592528,0.6669375030766302
5,47,1.5,0.075,0.1418531623971158,0.059967443651540296,1.162367307292028,0.4158902419698029
6,48,1.5,0.075,0.1788064182194617,0.04262306733432656,1.4989047619047622,0.31003165069570976
7,49,1.5,0.075,0.2263991874665499,0.06336976835889413,1.8318083734734594,0.4630709517830447
8,50,1.5,0.075,0.19257529453198668,0.08510099301467025,1.5690073517809513,0.6061790204670146
9,51,1.5,0.075,0.21073544641243064,0.07804852924401445,1.730258124623861,0.6290425745883158
10,52,1.5,0.075,0.24880703901569748,0.05606663130609548,1.969374395500053,0.40244479932301036
11,53,1.5,0.075,0.20035210525908198,0.057156446063915664,1.6310645904483114,0.40236752995545844
12,54,1.5,0.075,0.19334833300148227,0.08895614541411757,1.5835936594323134,0.7121468962139005
13,55,1.5,0.075,0.22018679623416668,0.041680117942859515,1.7324359099688302,0.2696240959019583
14,56,1.5,0.075,0.16227939451642728,0.061865651597555124,1.3712477128782548,0.41730671348036047
15,57,1.5,0.075,0.19656210498695498,0.06527374972267876,1.6004218810579243,0.4967827655188101
16,58,1.5,0.075,0.15846007935433626,0.07867538668544591,1.2815167477965428,0.5964906628021239
17,59,1.5,0.075,0.19406000282297314,0.07282748540200075,1.54225250274467,0.5263291920934162
18,60,1.5,0.075,0.1787557405407304,0.021373729778655037,1.5423885918003566,0.16664663105095787
19,61,1.5,0.075,0.1694052001269021,0.04950392026005031,1.363646153994706,0.38615509792066716
20,62,1.5,0.075,0.1289041205707872,0.028947048033114514,1.0558214933214933,0.24095889522073283
21,63,1.5,0.075,0.20605173740490076,0.10737535518269505,1.6820737170434423,0.7879509077527813
22,64,1.5,0.075,0.19704791933751428,0.08979215286318681,1.6172045898155527,0.7128359756226422
23,65,1.5,0.075,0.1866121038670948,0.023239881958374488,1.4952259877146445,0.138749479318079
24,66,1.5,0.075,0.16649161209658941,0.049869748616080095,1.4260068879969519,0.42384062994296345
25,67,1.5,0.075,0.21685907242166141,0.022643144397603218,1.7865192137169508,0.14134714670182322
26,68,1.5,0.075,0.19034944712364069,0.08817335137995291,1.490037681005423,0.6200161360937934
27,69,1.5,0.075,0.1737884707721296,0.025867637473806153,1.4101051330228134,0.1895383138262595
28,70,1.5,0.075,0.14932937450676262,0.06481312015550716,1.2456573761442609,0.49954228855429594
29,71,1.5,0.075,0.16411715239025448,0.039360428241448045,1.3488787356359513,0.360942368365956
0,42,1.5,0.1,0.22853862390886898,0.09385832666143182,1.8248866878249577,0.682433763869474
1,43,1.5,0.1,0.19538385116484858,0.05598298498757498,1.566182967507811,0.3464151692885827
2,44,1.5,0.1,0.1678924489165453,0.07416607192944683,1.3599774556099857,0.579989169012349
3,45,1.5,0.1,0.16863214412865518,0.058212297266992105,1.376872665137563,0.44093467949892007
4,46,1.5,0.1,0.17409873936250367,0.05586372921319167,1.419165810115238,0.44090898780161886
5,47,1.5,0.1,0.1265111976865255,0.031031613336258028,1.0445169157286691,0.24597066065440304
6,48,1.5,0.1,0.14990683229813664,0.03826929081496753,1.270105072463768,0.3007097936655832
7,49,1.5,0.1,0.17094304967644627,0.09090172894705316,1.3624793825718873,0.7422700596451348
8,50,1.5,0.1,0.15319556317999872,0.05328651553141031,1.255541051441007,0.41776268882297607
9,51,1.5,0.1,0.18364086395395562,0.11426527581195843,1.501181277415863,0.900986372061906
10,52,1.5,0.1,0.1938517067815952,0.07586152955824853,1.5637932496957987,0.6245971395336416
11,53,1.5,0.1,0.22697910616515266,0.05689814117039617,1.8048974126648545,0.44094828138933784
12,54,1.5,0.1,0.19738204906971085,0.03166734543633895,1.5813637530143136,0.25633445090392587
13,55,1.5,0.1,0.1348695714820291,0.04286841978236674,1.1287134743289906,0.3140248797400993
14,56,1.5,0.1,0.1307277945661023,0.024701760125648554,1.0632922548329677,0.19927763259734366
15,57,1.5,0.1,0.1700154365742263,0.07827956160009912,1.4085140289980456,0.5958399318333096
16,58,1.5,0.1,0.14653243466393365,0.0800387636537677,1.1660271382219871,0.6387760277687876
17,59,1.5,0.1,0.18529131401535662,0.05631410732876386,1.5082673185402489,0.43508701530064803
18,60,1.5,0.1,0.13313342055735564,0.052472193551890374,1.1224980023357305,0.4276569982701079
19,61,1.5,0.1,0.21602940956615518,0.05564152840086994,1.7096728900320728,0.42832995619003306
20,62,1.5,0.1,0.13162732329398993,0.039462482675953245,1.0923753715420381,0.2975814552564725
21,63,1.5,0.1,0.15972208673264315,0.061300560647786426,1.3153586172277567,0.43859745767834674
22,64,1.5,0.1,0.16385664622385457,0.07789297297637839,1.3518262822956006,0.5741751600295009
23,65,1.5,0.1,0.1382727209269859,0.08489811315184315,1.110212201591512,0.6110834294539231
24,66,1.5,0.1,0.11085539415827976,0.06617043182656078,0.9375163699033842,0.5512783127146346
25,67,1.5,0.1,0.1731752804351317,0.03372331210594775,1.4178121958486731,0.2494940662355426
26,68,1.5,0.1,0.1339153842379649,0.039198022602121144,1.1286615680164067,0.3152833634408264
27,69,1.5,0.1,0.14082414415413388,0.054854979622561785,1.1588028012604512,0.4392067080425132
28,70,1.5,0.1,0.1400702283367921,0.10861317797689142,1.137077860101451,0.823406810576374
29,71,1.5,0.1,0.12969671969186886,0.03173425883431624,1.0370924665006644,0.27579583832684323
0,42,1.5,0.15,0.21846637486274684,0.04727120454958763,1.7458495655530986,0.3783116695498549
1,43,1.5,0.15,0.15747061580583008,0.0543751225046013,1.2637615405285072,0.4300995320485592
2,44,1.5,0.15,0.16161164805743117,0.07798982467552047,1.3050894052400075,0.5701426549298555
3,45,1.5,0.15,0.1307766320481389,0.0637415403707646,1.0959275399331478,0.5026045749399674
4,46,1.5,0.15,0.1465751544568433,0.04747655404795359,1.2006417761149046,0.38647874894078155
5,47,1.5,0.15,0.1513301859222209,0.06948829876186051,1.2845523915582195,0.5865901646583741
6,48,1.5,0.15,0.15883643892339544,0.054564150761033055,1.3329937888198757,0.40689818663621025
7,49,1.5,0.15,0.11969663796039506,0.06588370925353608,1.0067772344669879,0.49245502857873147
8,50,1.5,0.15,0.12770890532436072,0.0456602523589529,1.06296087171117,0.37555933569752326
9,51,1.5,0.15,0.12026910146263434,0.04158395841389577,0.9563209479518342,0.2947040168123327
10,52,1.5,0.15,0.17313066423522466,0.10907521579020128,1.4158063969866757,0.8505041948617581
11,53,1.5,0.15,0.1530248201410992,0.06616242402873378,1.2551572690875017,0.5018929407482741
12,54,1.5,0.15,0.139134399681423,0.033115202355653905,1.1407631247096301,0.2974275737972815
13,55,1.5,0.15,0.11153838238737539,0.043915219740380734,0.9153440123909675,0.3775066139911794
14,56,1.5,0.15,0.09870505443556733,0.060092866639482496,0.8366206620579266,0.4940436092378712
15,57,1.5,0.15,0.099440669938297,0.05635181854037351,0.8448096055126569,0.4683631057031912
16,58,1.5,0.15,0.13065930550013097,0.06806877634038189,1.0688874541978044,0.529558927317286
17,59,1.5,0.15,0.12665004068362593,0.026091452153509775,1.0769974609512443,0.2310825627639936
18,60,1.5,0.15,0.12830940526680892,0.056712695052815676,1.1107356673076754,0.5015251767155131
19,61,1.5,0.15,0.1619040580299585,0.026473124286588455,1.3378288031577454,0.16850692892829655
20,62,1.5,0.15,0.15064503397836732,0.05221274757146989,1.278477540977541,0.3973009956127226
21,63,1.5,0.15,0.09779600882100528,0.018289643026917105,0.8112032918536061,0.13216929797088292
22,64,1.5,0.15,0.14273413949620595,0.09899894192225529,1.1704436783202246,0.7800740074154807
23,65,1.5,0.15,0.07984887616920286,0.02925819239628028,0.6935646726232025,0.2130691899187574
24,66,1.5,0.15,0.10398967746920973,0.04800016691808972,0.8327164238557121,0.39771086293284097
25,67,1.5,0.15,0.14229620013367442,0.02857890611732782,1.1772870537350677,0.2167963326890713
26,68,1.5,0.15,0.10064353548224517,0.027003411663312816,0.8669436840404583,0.24905788075340743
27,69,1.5,0.15,0.11023644167802744,0.04422374923680097,0.9231056646682184,0.33388559949549257
28,70,1.5,0.15,0.10431838730296872,0.06741246109710453,0.8404395003096298,0.5274217238748371
29,71,1.5,0.15,0.10521404083130981,0.05239488200291291,0.8612949814441446,0.38172167709495164
0,42,1.5,0.2,0.14119123184372948,0.0856307041976969,1.1163636443401572,0.6667989094785581
1,43,1.5,0.2,0.11611168557942997,0.043266959856947076,0.9522267861262828,0.3376745417088709
2,44,1.5,0.2,0.11954631713667858,0.02261404523242002,0.9958940156229312,0.158631240443479
3,45,1.5,0.2,0.14422476352165128,0.04519318106056776,1.1728680381389571,0.3511350032188728
4,46,1.5,0.2,0.15711160547875674,0.05167854004437586,1.3175687580797386,0.48035211656690424
5,47,1.5,0.2,0.09574419114244273,0.047266603674261005,0.7759795712624756,0.3798085079504943
6,48,1.5,0.2,0.15503209109730848,0.03965020353378054,1.3237520703933747,0.300032606702633
7,49,1.5,0.2,0.09137972558750547,0.05296174117819558,0.7161323164501534,0.3762730024691408
8,50,1.5,0.2,0.09555746166634478,0.03405061762313795,0.8262379747762212,0.27840773273359065
9,51,1.5,0.2,0.1644923123497467,0.07717621667165857,1.293912439593543,0.6271728663917117
10,52,1.5,0.2,0.12269066458997675,0.05944203956343761,1.0357750092100708,0.5121615142986178
11,53,1.5,0.2,0.15552411929156115,0.09300190030244793,1.2256283135469181,0.6824037309301453
12,54,1.5,0.2,0.1383327360014159,0.07694017356870944,1.1512020530519236,0.6398226292169643
13,55,1.5,0.2,0.12421379363272038,0.028530178098312757,1.0577319595320667,0.24233331445475262
14,56,1.5,0.2,0.07869785155441486,0.03559648688492129,0.6550053952615529,0.323854474671613
15,57,1.5,0.2,0.10048790226580957,0.07880922704136437,0.8194164817015299,0.5921324471135817
16,58,1.5,0.2,0.07281073856021865,0.035233690654823915,0.640878751707419,0.31018794418654594
17,59,1.5,0.2,0.11733577028320438,0.060139389843777015,0.9773013224178371,0.5158584807977408
18,60,1.5,0.2,0.08117582665250009,0.048167223370207984,0.6944534010051251,0.4109368841851585
19,61,1.5,0.2,0.15956184371900947,0.06576781469860417,1.27555757354802,0.5136290295968261
20,62,1.5,0.2,0.0918279251612585,0.03738913931574986,0.8038154746488079,0.31781136461796744
21,63,1.5,0.2,0.10633504339891149,0.03239998920269951,0.9022406457873906,0.2730751285371537
22,64,1.5,0.2,0.07393137220932515,0.047730287688882204,0.6413906309552683,0.3895369703756368
23,65,1.5,0.2,0.09733561356973335,0.048233403084210986,0.8024197263716321,0.36660699150608905
24,66,1.5,0.2,0.0898843171065988,0.05920332330919593,0.7860973451974576,0.5204631467470189
25,67,1.5,0.2,0.13267635680596593,0.06087341255912162,1.082399788629018,0.454272344913658
26,68,1.5,0.2,0.08372966760063535,0.04361417615754997,0.6885256649772779,0.3585200567441132
27,69,1.5,0.2,0.08382797551628818,0.02996947323411084,0.7467512788733099,0.2577185097361143
28,70,1.5,0.2,0.09353867824890354,0.05380394908056366,0.7499003400177877,0.4200914268408324
29,71,1.5,0.2,0.062410041793985516,0.030232622595002503,0.548141300754689,0.24803524738126298
0,42,1.5,0.25,0.13194801678624613,0.0891186543354934,1.091403128117965,0.6926967297072748
1,43,1.5,0.25,0.11505707906043425,0.07200316288630783,0.9805283629999202,0.600453254332623
2,44,1.5,0.25,0.10089736234314547,0.04934172607138591,0.8656871074039747,0.37742512299656095
3,45,1.5,0.25,0.11719520967756474,0.049350941668540496,0.98457421933371,0.40533400360531374
4,46,1.5,0.25,0.15303206912687273,0.07424467143297671,1.280345809837652,0.6227487025285385
5,47,1.5,0.25,0.11390564447873823,0.054680570107333216,0.9240974174315604,0.4428198930699006
6,48,1.5,0.25,0.13213975155279503,0.040950064320255115,1.1302246376811593,0.34513343747211944
7,49,1.5,0.25,0.09863973629153895,0.03095145326715117,0.8408058434291832,0.24990572668549796
8,50,1.5,0.25,0.08673673832885839,0.05430149195705504,0.7198107837902319,0.43707986739468574
9,51,1.5,0.25,0.08598176183432969,0.0332930103176964,0.7199089263077799,0.23278411890829007
10,52,1.5,0.25,0.11323423572426519,0.08192211288324566,0.9513784412865391,0.691758614406691
11,53,1.5,0.25,0.12707817763631718,0.06126378003228812,1.0550953000487886,0.4893379771959526
12,54,1.5,0.25,0.06350947987876375,0.046754207725392016,0.5744604765381297,0.4269797730586355
13,55,1.5,0.25,0.09691643064538061,0.03724879538193525,0.8092429549142943,0.3299226328768189
14,56,1.5,0.25,0.08762448427646921,0.06201926590873788,0.788017496653834,0.5349408992445819
15,57,1.5,0.25,0.08712838746961589,0.06458832922652069,0.7326040412150409,0.5354649143677696
16,58,1.5,0.25,0.09132086118968219,0.04560367615442659,0.8048776107910646,0.38131464070641685
17,59,1.5,0.25,0.09103892055581385,0.039683158995123806,0.7451921848795213,0.3119836905777503
18,60,1.5,0.25,0.0928400200205474,0.05211897208139878,0.7977285752336463,0.4709470212016625
19,61,1.5,0.25,0.10103888107166695,0.027696112489003097,0.8680101167144212,0.2280123396677382
20,62,1.5,0.25,0.07528058361391696,0.017035893252545488,0.6731543148209814,0.14206824430689655
21,63,1.5,0.25,0.08702803819538743,0.014497544611725722,0.7493426576718484,0.13805159076806478
22,64,1.5,0.25,0.10025409144982271,0.042168536496634504,0.8903228693854451,0.3758806719303054
23,65,1.5,0.25,0.09860463492949881,0.03468661274263567,0.8101800921401647,0.2645872132962136
24,66,1.5,0.25,0.07549662388498027,0.04178932086718426,0.6293930149866203,0.35316448676938517
25,67,1.5,0.25,0.11821334711428082,0.019869014692266845,1.0204212840666393,0.18781001263850094
26,68,1.5,0.25,0.08169895202153268,0.04013743787237416,0.7164190154512735,0.31361435620964245
27,69,1.5,0.25,0.12393905702299354,0.05443104724320714,1.0371104567705711,0.45525668770342076
28,70,1.5,0.25,0.08664845796508501,0.04949785871577303,0.7228509857787573,0.39875374154362875
29,71,1.5,0.25,0.06826396230956018,0.03710870487254831,0.6183317382383596,0.315790279414445
