run_id,seed,final_mean_cooperation,final_std_cooperation_between_communities,final_mean_payoff,expected_global_cooperation,observed_global_cooperation,num_intercommunity_edges,corr_size_cooperation,corr_degree_cooperation,intercommunity_mutual_coop_rate,mean_external_payoff,mean_b_eff,std_b_eff,corr_climate_cooperation,std_climate,avg_degree,std_b_base,b,Tin,social_adaptation_rate,epsilon_perception,epsilon_execution,delta_D,delta_pi,rho,num_epochs,rounds_per_epoch,het_b_lo,het_b_hi,spread,base_prob
5,501000,0.3012564656543307,0.07067097539024214,3.3064825308089847,0.3566034807890158,0.31,776,0.09085570210549845,-0.11807246027418421,0.0979381443298969,6.56,2.3972996623862532,0.567501400002231,-0.15671527630822762,0.11727510523625215,15.52,0.567501400002231,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
0,1000,0.27512307581653,0.052373739846933394,3.280388896980107,0.3364866812497096,0.33,754,0.24807476270672082,0.008138184936595455,0.10344827586206896,6.54,2.561459854608409,0.5310412270497411,-0.007192473318529879,0.09855919551070362,15.08,0.5310412270497411,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
8,801000,0.28199764903619884,0.07459335069022288,3.323405742754558,0.3163020440875396,0.35,731,-0.07900445209210677,-0.030053073306523116,0.09575923392612859,6.53,2.5923046925232427,0.5641453579122263,-0.06960660911810226,0.11974744267061764,14.62,0.5641453579122263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
9,901000,0.2914129521723358,0.06531689242645226,3.25195910058013,0.3565596155272054,0.36,700,-0.12839912268153683,-0.06019307825365959,0.13285714285714287,7.08,2.415823453666981,0.580921017217269,-0.0893622141151537,0.12860706785822054,14.0,0.580921017217269,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
1,101000,0.29120128287334235,0.06962607574482457,3.312348667615516,0.3380984485910102,0.37,756,-0.09996793173311352,-0.011520389713852974,0.12698412698412698,7.125,2.501048631120868,0.5644403545666535,0.07731778176312773,0.11940498690845462,15.12,0.5644403545666535,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
4,401000,0.2893617488154579,0.06858877726943906,3.3716954676138404,0.3427350529934786,0.43,787,0.035515957997321726,-0.11467248154977339,0.1905972045743329,9.075,2.5743810726353025,0.6153340655678885,-0.04869929857283389,0.13376418371926455,15.74,0.6153340655678885,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
3,301000,0.2818108988068086,0.058788762887299915,3.240909222993208,0.33044410630829396,0.42,764,-0.07065381536119991,-0.05187770807109217,0.16361256544502617,8.215,2.4786476484104125,0.5742681430369957,0.038256136970033376,0.12541643376399647,15.28,0.5742681430369957,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
2,201000,0.28124934036661875,0.06542220540839187,3.2406469247809557,0.317506760489019,0.27,731,0.06044911903788737,0.06994082001673013,0.08207934336525308,5.355,2.5010556220309907,0.601630330145316,0.1883241383858517,0.10454187589723071,14.62,0.601630330145316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
7,701000,0.2857687556300361,0.06847223999422984,3.2401402996762894,0.3370652139828709,0.39,721,-0.1653752781311313,-0.10445922638387126,0.14979195561719832,7.185,2.463051258645014,0.5746457261855316,0.1615039715956208,0.1319519861600821,14.42,0.5746457261855316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
6,601000,0.2803839922556026,0.06603261843170721,3.1677530054765066,0.33358330426732974,0.34,769,-0.11012313075869479,0.1178778843377228,0.1235370611183355,7.075,2.440948290254321,0.5743939504550846,-0.05448385624450418,0.12002691315742972,15.38,0.5743939504550846,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
10,1001000,0.27815728532973216,0.06950286087271157,3.1599012632926735,0.3157395876720073,0.35,763,-0.016904524530880958,-0.082701180997026,0.11009174311926606,6.81,2.4483969499545974,0.5335955517362488,-0.091387819815101,0.11826915505608071,15.26,0.5335955517362488,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
13,1301000,0.2810789147633931,0.07210358989807397,3.1948625999803846,0.33215970952944074,0.28,720,-0.09614739967047305,-0.26425190571550594,0.07222222222222222,5.48,2.4987010831607175,0.6003096917384062,-0.049573793350075765,0.10530353505078031,14.4,0.6003096917384062,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
11,1101000,0.27199969995657225,0.0709178638446362,3.064964743257365,0.31616676048381914,0.29,716,0.10828922572509826,0.04832497850152232,0.09217877094972067,5.85,2.4422455565598,0.5429935114390992,0.05919876562921733,0.12094167651516821,14.32,0.5429935114390992,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
19,1901000,0.2887127282006184,0.059871776258078456,3.2288697412573697,0.2945870453374722,0.28,734,-0.017143267011676316,0.0310050987681268,0.08446866485013624,5.62,2.394764879049376,0.5639423250376029,-0.09986556237391243,0.11279920673433566,14.68,0.5639423250376029,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
12,1201000,0.29558893517301993,0.058341186591483414,3.3009454458092633,0.3152204059640906,0.29,727,-0.13113651259351822,-0.04432374243087291,0.06602475928473177,5.34,2.4256072684411367,0.5578058754341263,0.10511894703771404,0.11064944404320338,14.54,0.5578058754341263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
18,1801000,0.29911758123530996,0.0656453946095907,3.2938180679309714,0.3298012396919298,0.28,740,-0.07366078407563745,0.17409966731638332,0.07972972972972973,5.74,2.418495401387144,0.57787699894824,0.05959295465335539,0.10738835401345496,14.8,0.57787699894824,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
17,1701000,0.2836127154017736,0.06943123875102039,3.323110771996069,0.3643620331976664,0.37,701,-0.06649302587847124,-0.05252360554197663,0.1326676176890157,6.69,2.5293929121799676,0.5542484492055335,0.13139803032357483,0.12490902556288645,14.02,0.5542484492055335,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
15,1501000,0.28942731275500244,0.06888269752787543,3.3352424511199086,0.3286499423066466,0.35,760,-0.05345779626250764,0.06700471718417547,0.11842105263157894,7.29,2.529160610286405,0.6086979956242673,-0.25532498986454555,0.10330409408371759,15.2,0.6086979956242673,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
21,2101000,0.29420345165185624,0.06459677969323326,3.2345062903434023,0.359348314782925,0.42,737,0.10625438509222074,-0.029813280522204375,0.20488466757123475,8.36,2.378084287071483,0.5657542728199167,-0.05566614650863995,0.10865512617529936,14.74,0.5657542728199167,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
16,1601000,0.2915769401897688,0.06719434727106717,3.2715589255007016,0.3238393326774544,0.33,743,-0.13127608288183135,0.02771034476821662,0.08748317631224764,6.76,2.493311636162952,0.5904757925742388,-0.12910398401629317,0.11747787612438208,14.86,0.5904757925742388,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
14,1401000,0.27299719449368015,0.06329814225103729,3.1564029617407487,0.30206488687476324,0.32,740,-0.12069538347004201,0.036303826813744444,0.11351351351351352,6.36,2.5159846363679095,0.60845617852839,-0.08957340494427024,0.10817661751403719,14.8,0.60845617852839,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
20,2001000,0.2782956793574357,0.06429476147775551,3.1724414314824028,0.3789704536739511,0.4,803,0.12411936433079832,0.01610796341089546,0.1444582814445828,7.99,2.4857464382217045,0.5665208327015486,-0.0613257397539547,0.09698851877166755,16.06,0.5665208327015486,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.1
5,501000,0.2766760083043893,0.06677217006118101,3.1797869121344986,0.3387329049345771,0.28,776,0.011141782070932717,-0.0422624681511341,0.08891752577319588,6.21,2.5014958758118215,0.608781685971586,-0.13092044620582768,0.10981475031219529,15.52,0.567501400002231,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
8,801000,0.2767818597050911,0.06381640324428692,3.332196101844234,0.3225375679862036,0.34,731,-0.23299632794585923,-0.10936433451039865,0.09028727770177838,6.57,2.6575735415672135,0.5707957101940784,-0.24895050280306533,0.13320125605625535,14.62,0.5641453579122263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
0,1000,0.2711571006470734,0.06451112750228702,3.30664399962386,0.3598261553817171,0.36,754,0.19401288034050546,0.07687652189737902,0.129973474801061,7.15,2.6701905825608874,0.564452629163091,0.031912150308946674,0.11238989034066109,15.08,0.5310412270497411,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
9,901000,0.2874584378694998,0.06186406378073569,3.396962553236541,0.3027318806013962,0.29,700,-0.12245055311339241,-0.15488117262198853,0.08714285714285715,5.81,2.6090035665663294,0.644824393604242,0.1397036535616904,0.1251047930282809,14.0,0.580921017217269,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
1,101000,0.2820610411542603,0.05072589530980862,3.4239901443132617,0.3363492040636769,0.32,756,-0.10627937518059107,-0.16617635269327807,0.09391534391534391,6.34,2.6529105641672945,0.6298235964314405,-0.006401369494840333,0.11000201625711872,15.12,0.5644403545666535,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
4,401000,0.2730849360216309,0.07116284358278109,3.442073472573767,0.3285051134700268,0.43,787,0.14295577883825797,0.0792378248790082,0.1905972045743329,8.985,2.7746911655373494,0.6652736450680748,-0.06397762711739463,0.13025837639802354,15.74,0.6153340655678885,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
3,301000,0.2811336513632153,0.06610208319538421,3.378205334936636,0.350670414769794,0.42,764,-0.1277586284170906,-0.08445025219926515,0.16361256544502617,8.125,2.634051225594871,0.6187491297832692,-0.005347591155521226,0.11978248363265553,15.28,0.5742681430369957,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
7,701000,0.2709941633932342,0.05906234921267919,3.344295287633654,0.32775016337969914,0.34,721,0.02484738210890063,0.05096962381460765,0.11234396671289876,6.405,2.700498087276115,0.6272176158857321,-0.1024509207048312,0.1268571565899101,14.42,0.5746457261855316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
2,201000,0.2820838457304518,0.0663197585518879,3.3264639047683175,0.31526346249354154,0.28,731,-0.06221640007978941,-0.04008163337213622,0.06976744186046512,5.4,2.618361876897636,0.6354937070626339,-0.007388433897489755,0.10889475424956156,14.62,0.601630330145316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
6,601000,0.27874203967063976,0.07362032099363346,3.344022304469775,0.3287930437216162,0.3,769,-0.15133808921358494,-0.08949329047811239,0.08062418725617686,6.175,2.640673482191244,0.6405996302630701,-0.05472756221156203,0.10867485363424437,15.38,0.5743939504550846,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
10,1001000,0.2781970250534487,0.055623121505760466,3.4019981470328013,0.31042772085232445,0.35,763,-0.020394620637342094,-0.09469840402485127,0.1127129750982962,6.595,2.679269442636695,0.6064163138594949,0.22267354896625263,0.11487335480852517,15.26,0.5335955517362488,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
11,1101000,0.28928802661575476,0.06775849642167929,3.403349161375114,0.3368172786260958,0.33,716,-0.03567523830069017,0.016824905899041082,0.11452513966480447,6.56,2.5881234867099665,0.6093280887406186,0.1153333313062004,0.13380537445572924,14.32,0.5429935114390992,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
13,1301000,0.27218538395957403,0.06855447285176168,3.300471032796933,0.303300919174692,0.24,720,-0.10839169050979958,-0.20025780905777463,0.0625,4.77,2.645978235113873,0.6448908076351801,0.022338327798786622,0.09382382241500196,14.4,0.6003096917384062,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
19,1901000,0.2769969792494464,0.0667199762583555,3.2289431821651817,0.33715507981862664,0.27,734,0.10341939927093305,0.003939573819981113,0.07901907356948229,5.495,2.5311312726048096,0.6212200022060748,0.0783427579222441,0.10826111172364519,14.68,0.5639423250376029,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
12,1201000,0.2762132691596577,0.062337750313058715,3.3137323343820895,0.3060293542709629,0.31,727,-0.18680114804476997,-0.01705065316359025,0.08803301237964237,5.72,2.6182207174072247,0.6101295354358125,-0.03265277414617548,0.10907396034421352,14.54,0.5578058754341263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
17,1701000,0.28110896525007045,0.05280635460802321,3.43055462899766,0.3241230774203354,0.31,701,-0.11557980452578827,-0.008919573133922824,0.0898716119828816,5.715,2.682649478896313,0.5924274213753017,0.09468817381634761,0.11464905019808842,14.02,0.5542484492055335,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
18,1801000,0.2691105648868579,0.06430373769337445,3.216068291719677,0.37217788888093717,0.38,740,0.15671025940345967,-0.11760924016826785,0.12702702702702703,7.25,2.600031817834233,0.6326137948567967,-0.038438145091575567,0.12446748667917236,14.8,0.57787699894824,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
21,2101000,0.2930495912671951,0.06824679342708027,3.2897412621919573,0.3347442710033603,0.43,737,0.017434338477304974,-0.009287607640336874,0.2198100407055631,8.43,2.4694068031266005,0.5987965454011123,-0.020563386706051293,0.11600059767970809,14.74,0.5657542728199167,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
15,1501000,0.27986348681453466,0.06274095684801566,3.434673537734003,0.30981452288651634,0.31,760,-0.01837969190300601,0.01948061976710782,0.10263157894736842,6.405,2.714294390664744,0.6506706740873738,-0.1298637172275129,0.10245740221821527,15.2,0.6086979956242673,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
16,1601000,0.2716340086614173,0.06891321331895015,3.3015199690609114,0.3061469534040932,0.3,743,0.025651081743835263,0.11361211165211135,0.08209959623149395,6.29,2.6605612974045347,0.6247932835495784,0.06056834889907401,0.11729324510868062,14.86,0.5904757925742388,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
14,1401000,0.27425425600163217,0.0695937779301718,3.432637071998319,0.32809526832892855,0.3,740,-0.15473911194821136,0.037304752826327225,0.08378378378378379,5.83,2.7725361623340543,0.6849954216396041,-0.08422730073977192,0.10267128660236945,14.8,0.60845617852839,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
20,2001000,0.27541585840276994,0.06132098095849017,3.3515452541812687,0.3453073194365319,0.35,803,0.09247943136709959,0.0264186604921702,0.11706102117061021,7.385,2.6501117257525753,0.6018290333996706,0.03426685353057746,0.09606599204633443,16.06,0.5665208327015486,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.1
5,501000,0.2698793769282716,0.06253446707923935,3.300312555586501,0.3440979649787622,0.3,776,0.23675473716085013,0.055368745930030404,0.09922680412371133,6.595,2.629347691962017,0.6557526519681097,-0.11140308627286702,0.11146434305170677,15.52,0.567501400002231,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
0,1000,0.25919193146296476,0.06521011465926144,3.410849397983232,0.3076785011887456,0.3,754,0.21927355409915456,-0.08331732032301531,0.08355437665782493,6.06,2.8772665690294366,0.6504198173012037,0.15966985548477036,0.10168617917059877,15.08,0.5310412270497411,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
8,801000,0.26830894921691906,0.0667606727033634,3.3473185431226464,0.3230822609759625,0.34,731,-0.09293762293442309,-0.1801729151674312,0.09302325581395349,6.325,2.734166495190384,0.5960646353294414,0.10021275181469969,0.11616577161387147,14.62,0.5641453579122263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
9,901000,0.2754814364165409,0.06709982916507887,3.489844444440949,0.3249940091161509,0.31,700,0.08645454743007332,-0.028420094997028158,0.09428571428571429,6.09,2.8155977043772213,0.7333857900228788,0.18778104108633684,0.12275209967457507,14.0,0.580921017217269,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
1,101000,0.277284552996813,0.060707608986848446,3.503226719842761,0.3435451407581136,0.34,756,-0.11131803217577854,-0.0860675120345773,0.11375661375661375,6.805,2.798600963357001,0.6988248149290445,0.052801100363401694,0.11001984243100515,15.12,0.5644403545666535,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
3,301000,0.2741296106463794,0.06546562526291404,3.510316574979179,0.31270853135625887,0.43,764,-0.1308063458688758,0.016590346880023962,0.17277486910994763,8.34,2.8561308419301965,0.6872414064677941,-0.08672221110122635,0.12551682284658627,15.28,0.5742681430369957,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
7,701000,0.2688746393719255,0.06477503799653235,3.555297949399014,0.332339305116153,0.41,721,-0.12790369500501436,-0.140034423326533,0.16920943134535368,7.645,2.9513748078510504,0.6971273050815592,-0.016235120002998243,0.14198432150304544,14.42,0.5746457261855316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
4,401000,0.2652175934204454,0.06566360225035002,3.552095778766145,0.32122369189389777,0.39,787,0.11606102453592937,-0.06995073188303123,0.156289707750953,8.28,2.939057288454432,0.7132828320538276,0.07949448474128686,0.133455051432297,15.74,0.6153340655678885,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
2,201000,0.2711841281050437,0.06014676789102227,3.352636777776337,0.3221599202237679,0.31,731,-0.10886122302415202,0.05565318677335489,0.09849521203830369,5.955,2.7136609403080887,0.6895080017648196,0.11636569002319957,0.1182283371432868,14.62,0.601630330145316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
6,601000,0.2771758346078742,0.055344040137020455,3.6005048592699103,0.3180984631774895,0.31,769,-0.07536183597612035,0.04073567723640137,0.10013003901170352,6.43,2.886678557297706,0.7165584527141163,0.023883256735558203,0.1141137409849068,15.38,0.5743939504550846,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
10,1001000,0.26575496796197107,0.05342605780768158,3.5068140667127903,0.32092568722553766,0.31,763,-0.07652439217164132,-0.01912397558761789,0.09043250327653997,5.985,2.9042961871227857,0.7001840844298522,-0.12492488075467247,0.10299063528042388,15.26,0.5335955517362488,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
13,1301000,0.26925586041775973,0.0638174046175614,3.471518328526782,0.34303836299694146,0.26,720,0.16497176058304927,-0.08276485170926258,0.06805555555555555,5.18,2.865665199367975,0.74479213818095,0.1670057901020011,0.10064132497461434,14.4,0.6003096917384062,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
11,1101000,0.27237414485696393,0.05511416225698387,3.3485234696320263,0.3144957679773274,0.3,716,-0.015275335865988742,0.020618941566683233,0.09776536312849161,6.14,2.696154653721317,0.6756273944326344,0.05221598478644956,0.12270900701246643,14.32,0.5429935114390992,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
19,1901000,0.28066014793754657,0.06467900507653021,3.437787977014347,0.3410291557501306,0.33,734,0.0031698128352618407,-0.07747719524600742,0.10626702997275204,6.54,2.6937844731452003,0.7074977880545361,0.06531482938641703,0.10851755411341317,14.68,0.5639423250376029,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
18,1801000,0.2578601537332016,0.048790755005363375,3.4166444040303245,0.3070498445014868,0.27,740,0.015589371404109164,-0.056157857536448266,0.05405405405405406,5.27,2.8590110711697476,0.7511021515447291,-0.2172675573725604,0.11472805884177191,14.8,0.57787699894824,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
17,1701000,0.2611019744914558,0.0570041126219796,3.3574604410883135,0.3030532707250172,0.31,701,0.16009228332097383,0.15733605512381008,0.0884450784593438,5.71,2.8019920367257267,0.6353510749697917,0.09973046376399214,0.12059005592461908,14.02,0.5542484492055335,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
12,1201000,0.28580766684034326,0.06324009342710532,3.6132068528501877,0.3118270703848517,0.29,727,-0.1902481562797876,-0.22733333689871565,0.06327372764786796,5.405,2.8044003056002604,0.6858474545664688,-0.05151277876873127,0.10448715478156248,14.54,0.5578058754341263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
16,1601000,0.26484184854808174,0.05980215949121962,3.4384020372092743,0.30219795642185665,0.29,743,0.01508828225686739,0.04661554765211245,0.06594885598923284,6.02,2.8312878731150266,0.6687849297608318,-0.24675688531512205,0.11169149490302795,14.86,0.5904757925742388,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
21,2101000,0.28628665303707135,0.05280512580028715,3.5524560597663175,0.30512939946157475,0.35,737,-0.09646153350908347,-0.12499190666526475,0.15739484396200815,7.135,2.719548297508405,0.6668327817137633,0.06292852792974288,0.11786782590343904,14.74,0.5657542728199167,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
15,1501000,0.2695137795324732,0.06498081503864439,3.5442461844803415,0.3250890533622689,0.34,760,-0.1063678737909858,0.033517763696290705,0.11578947368421053,7.115,2.9231333099665786,0.7218783374777025,-0.21638686575298968,0.09832849629214642,15.2,0.6086979956242673,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
14,1401000,0.2641591774305633,0.06678541884438931,3.6866262567861567,0.2721785324329687,0.26,740,-0.2851953076452744,-0.1463590438400264,0.062162162162162166,5.12,3.1332715188663416,0.78582508067092,-0.24434317459832539,0.09681197299508777,14.8,0.60845617852839,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
20,2001000,0.26583942850297193,0.06848089877324216,3.3835162848818925,0.3280981690455056,0.34,803,0.11547081579704283,0.1257008232372691,0.11457036114570361,6.985,2.8030384439029876,0.6629984853319991,0.07234410970019471,0.10571670749863542,16.06,0.5665208327015486,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.1
