run_id,seed,final_mean_cooperation,final_std_cooperation_between_communities,final_mean_payoff,expected_global_cooperation,observed_global_cooperation,num_intercommunity_edges,corr_size_cooperation,corr_degree_cooperation,intercommunity_mutual_coop_rate,mean_external_payoff,mean_b_eff,std_b_eff,b,Tin,social_adaptation_rate,epsilon_perception,epsilon_execution,delta_D,delta_pi,rho,num_epochs,rounds_per_epoch
7,701000,0.2552384764929272,0.0502153182275915,3.843923819519237,0.3446921692902311,0.44,1098,-0.0801572525550853,-0.0674253053502744,0.1821493624772313,12.34,3.291169240643723,0.1163540568090065,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
4,401000,0.2600526412864611,0.0564062499719457,3.881727687306311,0.2978902763816732,0.35,1155,-0.155197364452493,-0.0425187690626576,0.1151515151515151,10.835,3.264287072061075,0.097087037371068,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
6,601000,0.2487515012881354,0.0514594215984837,3.7391791881759815,0.3311472750168431,0.31,1133,-0.1570894063509704,-0.0693663752953122,0.0962047661076787,9.365,3.2786231587723544,0.0996322600458936,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
0,1000,0.2556455681938699,0.0577978124749787,3.666757282241443,0.3629100163622643,0.31,1123,-0.0038410674109266,-0.0256544237862368,0.0837043633125556,9.245,3.125935911180168,0.0956691368510158,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
2,201000,0.2546457858112276,0.0506757815043241,3.6824305193009055,0.2965655417828637,0.27,1106,-0.1243581209887976,0.0936110105784621,0.0714285714285714,8.015,3.136094214254681,0.1135711119410287,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
13,1301000,0.2486083613674177,0.0498429312255068,3.638943940265564,0.2872416403914784,0.25,1101,-0.1313198891958039,-0.1963503087044135,0.0626702997275204,7.32,3.162683156093188,0.1212686057696787,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
10,1001000,0.2499808779792342,0.0478904593140685,3.7067738858821495,0.340186837032839,0.37,1170,-0.0034911299462638,-0.1684165468928408,0.135042735042735,11.035,3.2255226529101204,0.0947607653858775,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
11,1101000,0.249762924783963,0.0542384361827745,3.64891685607101,0.3758454143265626,0.38,1069,-0.0877656373423203,-0.0995913041057902,0.147801683816651,10.81,3.151686405161083,0.1069412532218692,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
12,1201000,0.2582973472318095,0.0556210469946358,3.816999698761545,0.3018588687353981,0.27,1108,0.0603950914674676,0.0574547074854757,0.075812274368231,8.43,3.2567764794761582,0.1140632128276289,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
14,1401000,0.2489324763222106,0.058268621324787,3.772153182648162,0.2890455830803197,0.3,1175,-0.1133312459287635,-0.0648226096185174,0.0893617021276595,9.465,3.318793779871824,0.0882223840396839,3.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
5,501000,0.2422178305121166,0.0518563549998944,3.684848308315413,0.2972143678187622,0.23,1134,0.1536228303113403,-0.0625124955468446,0.054673721340388,7.42,3.315107588506287,0.2116927530133547,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
0,1000,0.2497126513893249,0.0521939014876201,3.774430404408056,0.3134304251498852,0.3,1123,-0.0824668854673497,0.0407422143488292,0.0792520035618878,8.56,3.3162794838899594,0.1992570881336305,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
8,801000,0.2464774148594533,0.0531106976539141,3.668623664365317,0.3224942959782723,0.33,1097,-0.1351916105989795,-0.2405561349781572,0.0948040109389243,9.55,3.245924262672302,0.2148527303698798,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
9,901000,0.2509392234533225,0.0526739086797834,3.9126680187883336,0.3576633125153902,0.38,1055,0.0371704499680425,-0.0724546528074706,0.1507109004739336,10.695,3.4350307087714977,0.2401479313966699,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
4,401000,0.2460154260484611,0.0578960870913129,3.9136971157122655,0.3143278967234229,0.39,1155,0.0540586320067255,0.1130851563606675,0.1489177489177489,12.125,3.446565220258152,0.1901775702748397,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
1,101000,0.2623839971977139,0.0518541682616731,3.834815434896496,0.346406228633368,0.36,1151,-0.2347266238841762,-0.1545466222781272,0.1181581233709817,10.235,3.250432996789084,0.2132362180317286,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
7,701000,0.2472655566416856,0.0535679446553214,3.918273299989928,0.360483567597986,0.39,1098,0.0760559838415233,0.0499575443251441,0.1484517304189435,11.24,3.4774470210480724,0.2448665250448298,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
2,201000,0.2695620686009543,0.0482903267103155,4.006304017473473,0.3106813118178491,0.27,1106,-0.0766331315955262,-0.061918638035587,0.0632911392405063,7.91,3.280942541080157,0.2229496590520952,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
6,601000,0.2372411575337079,0.0501233649324229,3.830436649840443,0.3465941408082538,0.37,1133,0.1333857109912122,0.0714390191806583,0.144748455428067,11.005,3.5154312579125286,0.2071799211347522,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
3,301000,0.256438828104383,0.0507224227025479,4.02069803908718,0.3619285412632457,0.45,1150,-0.0987631548912238,-0.047625438168489,0.1617391304347826,12.855,3.4396187445452706,0.1932682747047059,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
13,1301000,0.2442359298127747,0.0455435709197838,3.890717391913486,0.315165006435337,0.29,1101,-0.1261886120081722,-0.0979174129772481,0.0762942779291553,8.475,3.4570448695620457,0.2352344836740403,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
10,1001000,0.2451226319794383,0.0531090359039737,3.8081037636120287,0.332077624961669,0.35,1170,0.1499905916281902,0.127504328366546,0.1213675213675213,10.85,3.4190012920967843,0.2100271106365786,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
11,1101000,0.2309651045844565,0.0466177082230769,3.692170444314537,0.3029190427578784,0.28,1069,0.1769623447322952,-0.0265378659852054,0.0823199251637044,8.45,3.451041034463123,0.1931805472793036,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
12,1201000,0.2564125089767254,0.0496647852290257,4.028150000087646,0.2907658466326464,0.25,1108,-0.1358069257402016,-0.2062620936849733,0.055956678700361,7.27,3.4886511315649784,0.2293613476795264,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
14,1401000,0.2433145694418141,0.0503572284449956,4.0217546766128125,0.2991838871349236,0.26,1175,-0.0513861899246456,-0.0865523973569348,0.0680851063829787,8.53,3.637288558438421,0.1774907353715991,3.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
5,501000,0.23564493851261148,0.05970009109828086,5.2261205204842875,0.3453671443703938,0.26,1134,-0.009388981982631184,-0.0019372313635746127,0.06790123456790123,8.32,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
8,801000,0.24673775277689095,0.05260397475665033,5.4147780306110755,0.28971144440541013,0.32,1097,-0.31063565525397174,-0.06849769796808873,0.09389243391066546,9.335,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
0,1000,0.23145897619026656,0.062083908593464666,5.149102590723154,0.308554950786992,0.3,1123,-0.0010339059468728404,-0.1333163133557416,0.0730186999109528,8.78,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
9,901000,0.22139686980666703,0.042528886007716954,5.058690007437508,0.28552656857044384,0.29,1055,0.07600333168645795,-0.06261652932389837,0.08530805687203792,8.52,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
1,101000,0.23549006319995894,0.05308179984804271,5.180845830454387,0.3066428595517072,0.29,1151,-0.00018821146890922954,0.05810724790308352,0.08340573414422242,8.85,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
3,301000,0.2341866086936534,0.05378041613076064,5.190267917796647,0.2794265671698528,0.38,1150,-0.17461400345936953,-0.06877103660034309,0.13391304347826086,11.06,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
4,401000,0.23955086109621962,0.05119718734841097,5.28433833462594,0.29732012163927,0.39,1155,-0.06120294437431047,-0.0779334913816722,0.1445887445887446,12.055,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
7,701000,0.22756291934773912,0.05019681796329237,5.083752092564481,0.2804633340421584,0.33,1098,0.013663699516960495,-0.02019120438003122,0.10746812386156648,9.545,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
6,601000,0.23193372695104006,0.045300430170868836,5.181384962521574,0.26901664036691886,0.3,1133,0.11201042033431871,0.19993757627881134,0.09179170344218888,9.13,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
2,201000,0.2423534412457404,0.048171894468328855,5.360724124720362,0.3279238808744899,0.31,1106,0.014591400257372784,0.04410302898035453,0.08951175406871609,9.015,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
13,1301000,0.22992957617256124,0.042458252117863575,5.149108428688237,0.3087971708811282,0.28,1101,-0.11382814798240307,-0.21818776653107216,0.07356948228882834,8.115,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
10,1001000,0.23316835562936652,0.04518521826006559,5.175485332942174,0.3163072837322611,0.34,1170,-0.1292211444049102,-0.051926833917356384,0.11282051282051282,10.2,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
11,1101000,0.22954813685076633,0.04985547906709871,5.200635953358482,0.31629969861531665,0.3,1069,0.13354161750717067,0.13141135479908045,0.08699719363891488,8.85,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
12,1201000,0.23512885204222703,0.05783970539275848,5.22577394345482,0.27736304927075656,0.25,1108,-0.1977834783631676,-0.14665076947432143,0.05595667870036101,7.51,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
14,1401000,0.23290389645379356,0.04722303391739901,5.198416222687923,0.29983848631285953,0.3,1175,-0.030895929605218107,0.010779229277685941,0.08425531914893616,9.315,5.0,0.0,5.0,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120
5,501000,0.23453166171417675,0.05446413088422781,5.261034205482049,0.34068671270115913,0.29,1134,0.035780520469820006,-0.044265981882062155,0.08289241622574955,9.14,5.059624874600015,0.04441348877105246,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
8,801000,0.24173465110021072,0.053246111883453386,5.412905345678863,0.31488492319728034,0.33,1097,-0.14354559796106398,0.030966853301364027,0.09389243391066546,9.605,5.06421650730296,0.04315863339802297,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
0,1000,0.23630715045669362,0.05389340977829662,5.362620193602058,0.2674571874530539,0.24,1123,-0.057335818855131004,-0.14170632448244352,0.04541406945681211,6.915,5.1066677771359235,0.034774051858023784,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
9,901000,0.23149926964799317,0.043991753582068104,5.245267836277998,0.3347511423207846,0.34,1055,-0.07097177109532465,-0.1734505443040503,0.11469194312796209,9.68,5.10002136081825,0.041957150490339455,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
1,101000,0.23189012836968698,0.052707450411707664,5.249140084539051,0.3029198620469534,0.31,1151,-0.08487217231755749,-0.03196432773792456,0.08340573414422242,9.075,5.087285020468521,0.042693291989965056,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
3,301000,0.2309284398156692,0.05499501041092705,5.246516972982798,0.3228232913428611,0.45,1150,-0.08360449345417206,0.02968089525544657,0.17652173913043478,12.895,5.10999806603459,0.03849095350637658,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
2,201000,0.23615271996927664,0.044789188135883694,5.275997093413768,0.3169653450920874,0.3,1106,-0.09859999434737951,-0.049202906565738454,0.08770343580470162,8.66,5.059063200820891,0.043788721585911114,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
6,601000,0.23487380666053684,0.04601839764999608,5.286199704435076,0.3312097303383328,0.35,1133,0.20877434941722028,0.24572429493928133,0.1323918799646955,10.59,5.123393474133344,0.0431550816360508,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
4,401000,0.23694909289806085,0.04637781165535614,5.381173037823882,0.33136286342866483,0.41,1155,-0.08695897598582145,0.004330849246033887,0.17835497835497835,12.67,5.098202132340572,0.04128933306472953,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
7,701000,0.22587673988138873,0.050227232129499706,5.172015528814102,0.3407785290783661,0.43,1098,0.011095739241345921,0.025055918538100314,0.1785063752276867,12.125,5.11807222689622,0.047799564760737365,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
13,1301000,0.2262573469596035,0.05313031357693408,5.1689888243116044,0.30569723900134366,0.28,1101,0.06616631798647406,0.04070166783893684,0.07811080835603997,8.44,5.0867450038451105,0.04977136473129758,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
10,1001000,0.23701176195169044,0.04818392174939627,5.37779234633907,0.3095983233101675,0.31,1170,0.11742940958871997,0.27364676256747716,0.1,9.6,5.106856455483175,0.04264308035108517,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
11,1101000,0.22656202210095155,0.04803657724461594,5.175163276066021,0.3148057688057998,0.31,1069,0.06311631044868102,0.0058533342472584645,0.08606173994387278,8.995,5.083694860146831,0.045124145204244424,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
12,1201000,0.23155309328931012,0.05894361907030199,5.23354840310773,0.3159721911416452,0.33,1108,0.09448889846668987,0.09718021085509886,0.10649819494584838,10.16,5.091890169317186,0.046581702811188,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
14,1401000,0.22830728866361086,0.04896110587814972,5.222922291646703,0.3220464553181534,0.3,1175,0.13511319853449602,0.1381174238777145,0.0902127659574468,9.74,5.11570660833886,0.038028593297295,5.0,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120
5,501000,0.2305483665997834,0.053680086287740396,5.2808522147029775,0.3155574230348755,0.27,1134,0.16710346262216508,0.15515875546095934,0.07319223985890652,8.605,5.109042537858246,0.08382941823895257,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
8,801000,0.24535737385364872,0.057424834365807184,5.45624172877534,0.34113189928267906,0.33,1097,-0.22420283979297542,-0.1332834808336814,0.0902461257976299,9.555,5.125922891581467,0.08778280070874313,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
9,901000,0.2323206082896436,0.05925362326803849,5.377089913624156,0.3139205247800862,0.33,1055,-0.0732245640486614,-0.02096755143646616,0.11374407582938388,9.54,5.181568075055524,0.0762203536175185,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
0,1000,0.22991468982203359,0.05250135880748994,5.324299291670445,0.32683639178867563,0.32,1123,0.13271488905380638,0.01272879296195008,0.0881567230632235,9.495,5.140578767985192,0.08534288018985547,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
3,301000,0.2271363881110936,0.049121035746229974,5.312338660165867,0.2969435968229384,0.39,1150,-0.008420019640212772,-0.10453788053726593,0.13826086956521738,11.505,5.202242475907009,0.08370041298578644,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
1,101000,0.22992501132825233,0.05088211500132291,5.269414391049473,0.30725111006605593,0.3,1151,-0.09723156820931321,0.032107382412593206,0.08688097306689835,9.035,5.152830832382038,0.0894237199514817,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
4,401000,0.23400706479803293,0.04832447193255518,5.507758023069703,0.33475050061215245,0.41,1155,0.03280241976134371,0.018648610553846586,0.16623376623376623,12.69,5.1895238227656035,0.07948155380346013,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
7,701000,0.23285977577558736,0.04284322286982116,5.431132369002785,0.3089155636425478,0.36,1098,-0.10044698242320006,-0.010928369113722355,0.12750455373406194,10.375,5.255821400107951,0.09165984089959807,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
2,201000,0.22675169208615958,0.04929556177340657,5.204906450395095,0.3179219619833018,0.29,1106,0.04738887314505173,0.04620885266329389,0.06962025316455696,8.5,5.131626392741234,0.09671231653714417,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
6,601000,0.237764417924346,0.04703726249834102,5.516063301080821,0.3305642609325404,0.33,1133,-0.05966137989970843,-0.025961214096398125,0.11385701676963812,10.05,5.247225040009531,0.08388181662519914,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
13,1301000,0.22577120630517242,0.046927118434084696,5.23597513811148,0.3253044047187245,0.28,1101,0.08125531493239321,-0.05202275602025016,0.07629427792915532,8.43,5.161127369445541,0.09750039062385521,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
10,1001000,0.2386479078540877,0.0478481962798464,5.427590839366376,0.31811903297405986,0.35,1170,0.07986482511948827,0.03256379030579297,0.12564102564102564,10.545,5.1636204018477345,0.08237626532113182,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
11,1101000,0.2344182822047011,0.04574182377373639,5.405371376612218,0.30985803942321627,0.31,1069,0.1124305913280125,0.15931871789668794,0.09822263797942002,9.18,5.17918170130028,0.08420680021464286,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
12,1201000,0.23010274720635665,0.04488583851099906,5.307608027844057,0.2982292087907418,0.28,1108,0.07936257864185141,-0.02036502386847278,0.08212996389891697,8.6,5.168078968075196,0.09638630062020866,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
14,1401000,0.22606473890698983,0.047769425519011505,5.301584108626953,0.3598585462284728,0.34,1175,0.1087059591945686,-0.047982298698506134,0.11404255319148936,10.525,5.2640916626321825,0.07481149671478025,5.0,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120
5,501000,0.23088828050238785,0.05576563984027601,5.301666711352729,0.3443191663746542,0.29,1134,0.08946781453860628,0.18531805440753554,0.09082892416225749,9.215,5.145399251431478,0.17625638095387475,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
8,801000,0.2361900440325348,0.057385879895813306,5.338401453215717,0.3103280726929066,0.31,1097,-0.14415924676216568,0.13292420771253038,0.08477666362807658,9.27,5.102731429260938,0.18874652452864976,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
9,901000,0.23814879821049142,0.04164631569038209,5.597612286607321,0.3262154304235022,0.3,1055,-0.015135904250232998,-0.07260450033673749,0.08625592417061612,8.78,5.390673230409617,0.15730752408506823,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
1,101000,0.23204039953229308,0.04669453030773819,5.463045280384095,0.33490030088507694,0.33,1151,-0.13130725354037334,0.006157125958036171,0.09643788010425716,9.585,5.303390928921343,0.16949172001095356,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
0,1000,0.22279010350705064,0.04939221983792829,5.393000252752261,0.3138663056616574,0.27,1123,0.15839512984363924,0.039435491575853875,0.060552092609082814,8.095,5.33949221260691,0.1597467975638004,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
3,301000,0.2245341342489089,0.050288948862448724,5.53404632777169,0.28369133601536123,0.38,1150,0.01074913405155821,-0.028290465792848378,0.12608695652173912,11.12,5.470280704080152,0.16679022535462015,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
2,201000,0.23271475135333347,0.044643241854160576,5.306173653657671,0.3593010795693092,0.35,1106,-0.0033870288613825376,0.05626464225333492,0.11030741410488246,9.985,5.1087443413109535,0.1869723381923193,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
7,701000,0.22920137124860432,0.04754526460761949,5.6175584492110575,0.3284217510392928,0.38,1098,0.06278629720468556,-0.018314589516687692,0.1448087431693989,11.04,5.4535067023510555,0.1999327467011619,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
4,401000,0.23685554609279186,0.04725074855845449,5.591827099562615,0.3121966700578794,0.39,1155,0.14431581049137462,0.027334013075965637,0.14891774891774892,12.32,5.366626342696038,0.1633669821452926,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
6,601000,0.23109894274954418,0.043673807901424354,5.610672443598678,0.31805727046989085,0.34,1133,0.07609194422767974,0.06785191160624407,0.1209179170344219,10.195,5.45776054360087,0.16831524866824923,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
13,1301000,0.22710774671951145,0.050042906385768735,5.361467884738377,0.3368438380954542,0.31,1101,0.14482075131989472,0.014431983110636494,0.09536784741144415,9.195,5.304434932438588,0.1863581097549309,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
10,1001000,0.22817394225382948,0.04897192815021825,5.507219081047492,0.3178724404366829,0.32,1170,0.19625471442524087,0.21855000751047401,0.1094017094017094,10.0,5.4091688797429684,0.16440172180824164,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
12,1201000,0.23406026100447783,0.04719030792861284,5.691409190999979,0.3046548967353231,0.26,1108,0.04604193635316939,-0.0023259965475712313,0.061371841155234655,8.02,5.506054527576054,0.18141526840664518,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
11,1101000,0.23503760087383926,0.046990038086220064,5.594099718050112,0.3235555112766015,0.35,1069,-0.06717261026737352,-0.06698313291636009,0.11973807296538821,9.955,5.333323577539257,0.16576540838884019,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
14,1401000,0.22775126545809912,0.04930273737038747,5.614555777101607,0.31318246723991483,0.28,1175,-0.05086151500192099,0.004688188704591218,0.0825531914893617,8.915,5.524279613855396,0.14082329842973274,5.0,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120
5,501000,0.23718236708334825,0.049727362585517174,5.8442861007963485,0.3066096678774837,0.25,1134,-0.21306351524242698,-0.1841687431501073,0.06437389770723104,8.09,5.593918464977154,0.351507662524053,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
8,801000,0.23363514549120573,0.04563492915472327,5.747329426833958,0.320310536240681,0.34,1097,-0.08623532965806409,0.0007789177723714163,0.105742935278031,9.865,5.584326810931924,0.35025252574917587,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
0,1000,0.22768388061032968,0.051877921110537246,5.611650261318699,0.31515461703332626,0.29,1123,0.18929642730364327,-0.03650990301835222,0.06856634016028496,8.59,5.466376454365558,0.317168915464921,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
9,901000,0.23525209944723854,0.04729767709754336,5.90968599755876,0.3084525301101543,0.34,1055,-0.031578269832566154,0.027527905017949696,0.11848341232227488,9.82,5.740776807969626,0.32833031690209113,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
4,401000,0.23881564125036928,0.044440276483762295,6.0929474789076075,0.3268163226962427,0.41,1155,-0.004530659071135897,0.025164383611428098,0.17402597402597403,12.6,5.699255891069146,0.3382404794317347,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
1,101000,0.22685765137575906,0.05087142049065491,5.719022959448598,0.30445897857232324,0.31,1151,-0.19097781086709206,-0.03607990719776125,0.0894874022589053,9.2,5.661236447713625,0.3465734922944754,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
7,701000,0.22292604304824765,0.04321356402334432,6.071343637787074,0.3283707855036259,0.4,1098,0.2017910541483805,0.0688463449560445,0.16666666666666666,11.535,6.082701701659702,0.3657689416558485,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
3,301000,0.23512210261547783,0.052639879250954064,6.036093859185289,0.3058262168432868,0.4,1150,-0.144200834600804,-0.09325615643454829,0.1426086956521739,11.8,5.821183983026899,0.32659586601044954,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
6,601000,0.23224193485482966,0.04129583849151851,6.0950477329253605,0.28594078595349265,0.31,1133,-0.06458378004408998,-0.027470342559999555,0.09532215357458076,9.375,6.013653296290336,0.32266040280284497,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
2,201000,0.22461820782756514,0.05305284134881608,5.5676736673036915,0.2834334106594923,0.24,1106,-0.04880227485755787,-0.0658721336241934,0.05063291139240506,6.895,5.519301764818807,0.3840355350037092,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
13,1301000,0.2276520665604609,0.04325126007594163,5.797169073661023,0.29539286383855295,0.26,1101,0.04082935189814947,0.06824340451057359,0.061762034514078114,7.645,5.718929939413251,0.3756893057973757,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
10,1001000,0.23228011939678883,0.048788781768529285,5.8507366398357545,0.3362208805899337,0.34,1170,-0.08072861472142769,0.009782030697565988,0.1094017094017094,10.525,5.7404535809909545,0.3347541247835875,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
11,1101000,0.24312152945599178,0.048635069015304316,6.086422824452166,0.33331472708164533,0.31,1069,-0.08492153528988669,-0.07636578061481686,0.08512628624883069,8.975,5.697115366173774,0.33059301733549207,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
12,1201000,0.2328004331630178,0.050498555620371276,6.018681335807729,0.2776868662089716,0.23,1108,-0.13907860015033005,-0.08685133338274703,0.05054151624548736,7.21,5.8613202794830315,0.37580960129345226,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
14,1401000,0.22763775278275197,0.05180713150230517,5.972444441807166,0.30746196256121266,0.29,1175,-0.03514847292311288,0.05591740100182055,0.08340425531914894,9.34,6.014939959393811,0.2861076720194394,5.0,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120
