run_id,seed,final_mean_cooperation,final_std_cooperation_between_communities,final_mean_payoff,expected_global_cooperation,observed_global_cooperation,num_intercommunity_edges,corr_size_cooperation,corr_degree_cooperation,intercommunity_mutual_coop_rate,mean_external_payoff,corr_climate_cooperation,std_climate,avg_degree,channel,b,Tin,social_adaptation_rate,epsilon_perception,epsilon_execution,delta_D,delta_pi,rho,num_epochs,rounds_per_epoch,het_b_lo,het_b_hi,spread,eta_s,rho_s
20,2001000,0.41140447988244155,0.05842851345189153,4.431870662251477,0.4626940365297746,0.46,156,-0.07511309458954286,0.033804062218737614,0.21153846153846154,1.71,0.10376869663790798,0.3286943208846046,3.12,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.0,10,120,1.5,3.5,1.0,0.6,0.0
5,501000,0.4257280341337598,0.07105585770751811,4.5504113542196025,0.4327894590469519,0.37,157,-0.05761593108838992,0.05151391178438342,0.1464968152866242,1.54,0.10852459868290164,0.2966926667327004,3.14,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
8,801000,0.4104838071265931,0.06250112645309519,4.426018703954665,0.477856940976839,0.45,151,0.0130417566765026,-0.1559198378470484,0.1986754966887417,1.755,-0.007465816883859361,0.30482989102783536,3.02,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
0,1000,0.414956629045637,0.0641071009483294,4.484963279569083,0.48479693911856236,0.5,156,0.12815019024595578,0.10839378517445464,0.3076923076923077,2.1,-0.049634910745829874,0.2753641520360559,3.12,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
9,901000,0.4022501933514231,0.07586631972336905,4.367960398746418,0.46430137840586966,0.49,146,0.042570870171818834,-0.053046199381342765,0.2808219178082192,1.69,0.12578628613302564,0.3563809526239753,2.92,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
1,101000,0.4247742795405478,0.07402030327849797,4.563373266560809,0.4803122018938908,0.5,164,-0.0045221373708644996,0.01615686471899635,0.24390243902439024,2.015,-0.14734448004913914,0.31180747584960344,3.28,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
3,301000,0.4144147715915591,0.06333544953760945,4.475119943677309,0.47076668896536833,0.55,164,0.06809080788273769,0.0540411411903028,0.35365853658536583,2.285,-0.2113305176692145,0.29661045985433965,3.28,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
4,401000,0.4212677254207049,0.06695710092902515,4.509765622112184,0.454143061729403,0.51,155,-0.00894341720555859,0.11846908108697164,0.21935483870967742,1.925,-0.022062564937271403,0.32750272546446163,3.1,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
7,701000,0.41089384488828656,0.06248625841870809,4.4423209989062755,0.47386480801903275,0.52,137,0.11305542482040962,-0.05420736113287066,0.24087591240875914,1.74,0.14257601773052078,0.3341991729810457,2.74,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
6,601000,0.41522823804674336,0.059875123368181286,4.481342465155614,0.4474014349039446,0.39,165,0.08901369638443539,0.007106404025782494,0.18787878787878787,1.745,0.03590986047415929,0.30876773964628335,3.3,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
2,201000,0.42094746965850127,0.06913416101715837,4.535672215424288,0.46626117905478076,0.46,152,-0.01703298780148681,0.14040675647787848,0.19736842105263158,1.785,-0.21165057736716417,0.3337973987129641,3.04,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
10,1001000,0.4039869138279022,0.06481437085767566,4.389413866760712,0.4590295243009602,0.5,153,0.01812084698202288,0.06803325246944772,0.20915032679738563,1.78,0.07580023494197906,0.34140529710849865,3.06,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
13,1301000,0.4340667085548875,0.07035248134476943,4.583843840641419,0.49243740333916053,0.48,142,0.016048048784306993,0.13742160659766167,0.22535211267605634,1.75,-0.032135915576300175,0.33072127173545085,2.84,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
11,1101000,0.41369663847046595,0.06461635864913887,4.47181615555038,0.4536742592782251,0.44,155,-0.03304524251519198,0.004409414886522871,0.24516129032258063,1.885,0.014374878051228227,0.32482236573798196,3.1,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
19,1901000,0.4150214535907197,0.06233226889450423,4.470008789397917,0.4572749276822264,0.45,140,-0.04346509022050134,0.08004144331810079,0.17857142857142858,1.625,-0.02623370102975332,0.32084865487215825,2.8,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
12,1201000,0.41324498105229795,0.06750223490936422,4.484937107523052,0.4350919467159805,0.46,120,-0.00975516130433476,-0.03201455560756451,0.2916666666666667,1.585,-0.0313075299847701,0.36689029225361697,2.4,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
18,1801000,0.41550093071055477,0.0619780479788922,4.499364439574304,0.45354529066757265,0.42,147,-0.25249237136362473,-0.020129466250549226,0.1360544217687075,1.585,0.0013816271501337373,0.30690670454726643,2.94,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
21,2101000,0.43163157330916485,0.07204091409443451,4.572197888192868,0.48218923536009434,0.54,141,-0.03854620627404132,-0.013997085763112045,0.3333333333333333,2.02,0.053089387670802596,0.32092733675645596,2.82,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
17,1701000,0.410052538365554,0.06505471317912793,4.4321984381152815,0.47798665516677885,0.44,142,0.09873082204032887,0.10515067502703425,0.176056338028169,1.715,0.027068344626216777,0.33696268279875546,2.84,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
15,1501000,0.4001977280043264,0.06292668792097166,4.35434591912187,0.4287490093223464,0.4,167,0.14011288064510402,0.0015082461805889073,0.1497005988023952,1.805,0.10392239210720718,0.2889976284534194,3.34,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
16,1601000,0.4214663303984048,0.06475951217243828,4.532898469491453,0.4423019133986873,0.42,153,-0.07871735463311702,-0.17183939830992287,0.1568627450980392,1.635,-0.16013422207990066,0.3149782527126433,3.06,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
14,1401000,0.423275166748835,0.06547647471469592,4.555106099641687,0.44239696408392704,0.41,152,-0.26477796347882643,-0.039252755055151814,0.2236842105263158,1.67,-0.03517296238123101,0.32772501760322803,3.04,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
20,2001000,0.4091348359374075,0.065614006202232,4.443738804318836,0.4295427990419445,0.45,156,-0.011542157012723882,0.05126458013462258,0.21153846153846154,1.77,0.1197078445801324,0.32506541131068867,3.12,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.25,10,120,1.5,3.5,1.0,0.6,0.25
5,501000,0.42352361072459405,0.07880987449417312,4.564023973976477,0.47476201692102615,0.41,157,0.08736094910982543,0.10776806821202696,0.17834394904458598,1.655,0.0987973858424691,0.30437305411872784,3.14,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
8,801000,0.4137192869445721,0.08168064615782884,4.483007336207248,0.44708408109599046,0.43,151,-0.025520085400951197,-0.14345406536001443,0.16556291390728478,1.61,0.41025525994840006,0.2892417382533593,3.02,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
0,1000,0.40311221916023726,0.07361032937625916,4.388021998044599,0.45553005747692077,0.46,156,0.07913231126314155,-0.008035735470249772,0.21794871794871795,1.895,0.17476250540125646,0.30074354703166745,3.12,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
9,901000,0.4018566244399112,0.0840936406766363,4.393374860835357,0.451260960510816,0.46,146,-0.0023802721743886725,0.0035373985680257317,0.22602739726027396,1.635,-0.05131563296429645,0.32870140807257714,2.92,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
1,101000,0.4405111788944726,0.09300079291771578,4.641899612510545,0.4774002303726118,0.53,164,-0.006980842823284703,-0.04862536293759284,0.2926829268292683,2.16,-0.11250453984193404,0.29162206620031766,3.28,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
3,301000,0.423468804898353,0.08684619934925995,4.542161217787791,0.4407378511102653,0.52,164,-0.029790141488638847,-0.013267820955517809,0.25609756097560976,2.115,-0.18178144065105098,0.2979779551407464,3.28,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
4,401000,0.4407494058485411,0.08536332663100096,4.662153526993478,0.4684143088059953,0.57,155,-0.0570954274472578,0.05563818460261189,0.3161290322580645,2.135,0.15698609439078656,0.29447534267446007,3.1,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
2,201000,0.4140404564162031,0.08264648781377043,4.461765459288728,0.4468393519773077,0.44,152,0.015618833128583318,-0.04004402819920824,0.17763157894736842,1.77,-0.04992302397102767,0.3488555143766442,3.04,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
7,701000,0.41484730379845514,0.08792933706572656,4.468672789807351,0.46168222002929116,0.51,137,0.18861442250154045,-0.030129981997160493,0.26277372262773724,1.77,0.061727177363146715,0.3178738973546279,2.74,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
6,601000,0.400703401702245,0.07991440984267058,4.382588319521148,0.44965598552149283,0.42,165,-0.031191666556058036,-0.08658335170165427,0.20606060606060606,1.94,0.18411533105520056,0.3164604616193649,3.3,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
10,1001000,0.4269565949307985,0.07841358651156569,4.550762047989569,0.4770358349622084,0.58,153,0.05466907645643074,0.0689245259267236,0.2679738562091503,2.035,0.12382544529073876,0.3300070780625164,3.06,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
11,1101000,0.4156813912655559,0.08997689179141684,4.465262822604496,0.44436007221715035,0.44,155,-0.08947670778462226,0.06551654675061772,0.23870967741935484,1.88,0.03543127820838153,0.3324797742854651,3.1,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
13,1301000,0.4358620164991774,0.09136367785022305,4.601314344310365,0.4897849946683304,0.48,142,0.06791216632096059,-0.01807905145452217,0.20422535211267606,1.675,-0.0251492785751256,0.33238635569510927,2.84,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
19,1901000,0.4167898086883885,0.09700754707472174,4.478870558911446,0.45088594906054363,0.45,140,0.09082685896135875,-0.019797528115887312,0.15,1.56,-0.09621143793599159,0.3212968277368882,2.8,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
12,1201000,0.41377043214340725,0.08519768561504087,4.4752863658215345,0.43189247213659443,0.4,120,-0.12853473322530715,0.034214525949136085,0.19166666666666668,1.375,-0.05772319739220489,0.3731944115925554,2.4,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
17,1701000,0.42320896969658084,0.09158058109980398,4.545248633063183,0.46407371638790806,0.45,142,0.03928083681621249,-0.03720531143906579,0.20422535211267606,1.705,0.035112597285290384,0.32729960951777426,2.84,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
18,1801000,0.42664646419553265,0.09115329777948981,4.535747641078641,0.46421425892539825,0.42,147,-0.029245057423800264,0.11654444390110924,0.16326530612244897,1.605,0.019946494318718654,0.3213549271639952,2.94,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
16,1601000,0.4277601358684893,0.0880344504690631,4.569397194967241,0.45506507524424156,0.42,153,0.07493399699249144,-0.22029328868616188,0.1568627450980392,1.62,-0.20744203739590517,0.3348528856107564,3.06,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
15,1501000,0.41632411118920176,0.0850098228286185,4.48020118186876,0.44767763590231796,0.44,167,-0.012479585307271715,0.001079402391565397,0.20958083832335328,1.945,-0.031428918447298344,0.2931371338668997,3.34,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
21,2101000,0.44639328633331027,0.07979739786767337,4.679174124504218,0.5027637681622386,0.54,141,-0.13243804655339902,-0.19448799806466563,0.3191489361702128,1.995,0.06015555709826587,0.3378109205753371,2.82,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
14,1401000,0.43739738258531496,0.08967126649690273,4.631672719510408,0.470341968022858,0.43,152,-0.0025030231020749328,-0.3384456142905216,0.21052631578947367,1.66,-0.23877721032981244,0.3334512209269196,3.04,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
20,2001000,0.40826617576303514,0.08629238594124021,4.421669053580141,0.4257723991306973,0.46,156,-0.11413844725071125,0.09867893724435067,0.23076923076923078,1.86,0.11168865282257547,0.3134391041799667,3.12,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.5,10,120,1.5,3.5,1.0,0.6,0.5
5,501000,0.4460074374406624,0.098010827189414,4.709103244960433,0.4847976729323555,0.41,157,0.06372320040521637,0.07994110927879754,0.17834394904458598,1.625,0.2431035949383081,0.30412137362638014,3.14,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
8,801000,0.4294212741652054,0.1213136882434292,4.51691257672064,0.4792368299607401,0.49,151,-0.01193717274735332,-0.04286579638118994,0.2185430463576159,1.815,0.1877198201718424,0.30506011857164966,3.02,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
9,901000,0.41357479744794046,0.1159456253496396,4.4264401347707345,0.4661612609427433,0.45,146,0.006011796529488635,0.0384331338182516,0.2465753424657534,1.65,-0.0496622064781305,0.34364878084286954,2.92,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
0,1000,0.42255790512435043,0.1008484973674824,4.5246344550311965,0.4670393471966484,0.47,156,0.16479391680327488,0.03019949988564806,0.25,1.98,0.023228565913197788,0.275675755568092,3.12,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
1,101000,0.4458658283677387,0.11035407635028792,4.654555621206522,0.48142252681330405,0.49,164,-0.0923713046056627,-0.08159492055722446,0.25,1.945,-0.041389578730271825,0.321309952258278,3.28,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
3,301000,0.4288072789009143,0.10378582005453918,4.568020458102433,0.4729165811054624,0.55,164,-0.03346055770222545,-0.015789763538440405,0.3231707317073171,2.275,-0.1072323924798007,0.2954854323685125,3.28,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
4,401000,0.45462815919296057,0.10653505167604652,4.7450724863719005,0.5202811376502327,0.64,155,-0.05524330045228941,0.041140679779410216,0.4,2.35,0.17166901058058437,0.2731240249620298,3.1,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
7,701000,0.42791824529353933,0.11520910332330069,4.525242249106879,0.4815258941207635,0.54,137,0.08448458342537776,-0.06769911154703905,0.2773722627737226,1.9,-0.004414515214816158,0.31288163024168053,2.74,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
2,201000,0.41940210176337833,0.10979553066952812,4.45999178485281,0.47743534769785534,0.48,152,0.005143492720530115,0.0253658365891,0.21052631578947367,1.9,-0.12837901987282493,0.3404506278206577,3.04,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
6,601000,0.4029871290743822,0.09466835675468765,4.377246648859933,0.4501362377868864,0.44,165,0.019812117566408678,-0.12893512639702542,0.20606060606060606,1.94,0.27302829602685247,0.3078035075886507,3.3,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
10,1001000,0.4428476527038871,0.1037838482885423,4.6577873071955835,0.4809049984488107,0.54,153,-0.0371565885785658,0.032281821626639944,0.23529411764705882,1.95,0.18109763401168277,0.33062337585412016,3.06,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
11,1101000,0.4058089669189694,0.11783297209512857,4.367374898793859,0.4516245806449101,0.45,155,-0.046767067467954795,-0.028470983473556026,0.25806451612903225,1.82,0.062345714508852346,0.34563941361676914,3.1,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
13,1301000,0.4688462179219217,0.11311101017753371,4.83042797897156,0.5447986161191924,0.51,142,-0.0014765340838756803,-0.08800815351810971,0.23943661971830985,1.73,0.05542372161212889,0.3350337445521065,2.84,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
19,1901000,0.4316305471194786,0.11337302412030595,4.578035432808224,0.4749733216344362,0.47,140,-0.01546400291371499,0.07206622034268743,0.22857142857142856,1.615,0.03942560582947761,0.3285904374078096,2.8,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
18,1801000,0.43352997432370083,0.11586989561896781,4.572976636737687,0.4611922932630478,0.43,147,-0.05900820113388018,0.06630794776187285,0.1836734693877551,1.62,0.24205619319153582,0.31156990738676404,2.94,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
12,1201000,0.4300725271693755,0.11017958549342949,4.565101819035243,0.4720501507950211,0.47,120,-0.044126213710630385,-0.01692198835572005,0.2833333333333333,1.52,-0.05598850605832402,0.38306587945015386,2.4,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
17,1701000,0.4255483687345527,0.11716543152482567,4.5254333808119105,0.4658659997165785,0.39,142,-0.057585544996590035,-0.0507819851642119,0.18309859154929578,1.66,-0.004802800099414938,0.3443877478016958,2.84,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
16,1601000,0.4534450668090729,0.1011459705247368,4.7273294384192726,0.5142402534460626,0.5,153,0.03704393983453831,-0.18639426100102433,0.23529411764705882,1.935,-0.1717256177680723,0.32234803440856985,3.06,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
21,2101000,0.4251179634207735,0.09747929952914959,4.568118068251149,0.4673764264976631,0.55,141,0.0709658980297178,0.01394924026014297,0.3546099290780142,2.035,-0.10695533762744597,0.327125881714979,2.82,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
15,1501000,0.42097537292093834,0.11654262378355447,4.483820081340493,0.4616337008219072,0.45,167,0.0025892979162434712,-0.1642884424468289,0.20359281437125748,1.985,0.05479039034858595,0.30443748916198915,3.34,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
14,1401000,0.44680351087541986,0.1117018496451765,4.667023246680885,0.4873763953689142,0.5,152,0.16704292604095164,-0.09121383678778712,0.28289473684210525,1.955,-0.3152786489504616,0.3388613910979012,3.04,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
20,2001000,0.4102609686053882,0.10724303070332251,4.427934508476092,0.44524878413629304,0.46,156,-0.22898681662570933,0.06538953796614573,0.23717948717948717,1.805,-0.04120951655396691,0.34543222055452283,3.12,social,2.5,800,0.6,0.02,0.01,0.05,0.1,0.75,10,120,1.5,3.5,1.0,0.6,0.75
